time,frequency,confidence
161.100,292.672,0.924781
161.150,293.168,0.884724
161.200,297.521,0.938169
161.250,294.080,0.885468
161.300,320.790,0.485605
161.350,360.423,0.609931
161.400,390.662,0.790210
161.450,388.957,0.924713
161.500,391.816,0.735144
161.550,390.623,0.440529
161.600,391.513,0.550392
161.650,389.843,0.747409
161.700,390.603,0.846790
161.750,389.983,0.869572
161.800,391.010,0.719730
161.850,375.582,0.483258
161.900,341.617,0.696153
161.950,308.051,0.683053
162.000,294.147,0.945370
162.050,294.288,0.958860
162.100,295.164,0.950522
162.150,292.870,0.892903
162.200,293.316,0.832969
162.250,295.659,0.941377
162.300,294.613,0.769092
162.350,292.451,0.640505
162.400,293.538,0.543902
162.450,293.862,0.796336
162.500,293.231,0.422414
162.550,294.654,0.945325
162.600,294.040,0.953133
162.650,293.772,0.837822
162.700,293.508,0.745281
162.750,326.270,0.444577
162.800,364.774,0.870171
162.850,388.762,0.796031
162.900,404.760,0.495538
162.950,446.660,0.513974
163.000,496.917,0.853431
163.050,493.997,0.907999
163.100,491.154,0.449697
163.150,496.591,0.862428
163.200,494.189,0.863992
163.250,493.159,0.813045
163.300,517.050,0.465083
163.350,573.824,0.747354
163.400,582.422,0.788628
163.450,587.734,0.900557
163.500,584.135,0.926466
163.550,586.313,0.922622
163.600,589.436,0.861236
163.650,587.196,0.942165
163.700,585.660,0.868189
163.750,588.358,0.938299
163.800,587.265,0.732789
163.850,585.890,0.729757
163.900,586.424,0.953376
163.950,583.333,0.860505
164.000,585.453,0.755193
164.050,588.200,0.905561
164.100,582.658,0.916511
164.150,586.876,0.893085
164.200,579.402,0.814854
164.250,566.833,0.844973
164.300,552.947,0.764681
164.350,518.156,0.305460
164.400,522.816,0.935268
164.450,515.516,0.906090
164.500,523.468,0.959709
164.550,520.677,0.956740
164.600,521.707,0.939517
164.650,521.263,0.943120
164.700,520.304,0.952262
164.750,522.173,0.919259
164.800,519.011,0.948765
164.850,518.440,0.950522
164.900,521.655,0.933874
164.950,520.739,0.955061
165.000,522.272,0.916206
165.050,521.417,0.943033
165.100,518.869,0.929293
165.150,460.290,0.910484
165.200,439.780,0.962077
165.250,439.239,0.951419
165.300,438.952,0.943336
165.350,438.609,0.912564
165.400,439.504,0.670886
165.450,485.410,0.431171
165.500,520.261,0.794379
165.550,522.980,0.905074
165.600,524.263,0.802945
165.650,517.740,0.755872
165.700,523.270,0.910149
165.750,522.769,0.879650
165.800,520.462,0.934831
165.850,522.997,0.943458
165.900,522.788,0.945552
165.950,522.118,0.915646
166.000,520.166,0.933486
166.050,519.397,0.947702
166.100,524.593,0.836668
166.150,500.430,0.917825
166.200,442.539,0.572589
166.250,439.146,0.926448
166.300,438.813,0.946551
166.350,439.378,0.956669
166.400,439.482,0.952168
166.450,440.478,0.943152
166.500,442.821,0.353357
166.550,497.955,0.855922
166.600,522.235,0.877008
166.650,521.081,0.825887
166.700,521.187,0.628878
166.750,522.663,0.866981
166.800,520.709,0.866943
166.850,522.460,0.776058
166.900,521.603,0.527710
166.950,524.271,0.895591
167.000,520.567,0.468671
167.050,531.619,0.793557
167.100,525.909,0.418516
167.150,522.789,0.576797
167.200,522.752,0.672067
167.250,484.548,0.441885
167.300,439.958,0.517265
167.350,443.367,0.245367
167.400,401.891,0.541336
167.450,358.088,0.713131
167.500,326.120,0.765160
167.550,291.195,0.724934
167.600,292.773,0.909625
167.650,292.044,0.899882
167.700,292.164,0.890883
167.750,293.176,0.857908
167.800,294.022,0.906493
167.850,292.543,0.905166
167.900,292.015,0.888817
167.950,293.872,0.826740
168.000,292.920,0.876671
168.050,292.666,0.879444
168.100,292.069,0.913984
168.150,291.519,0.878063
168.200,292.471,0.879691
168.250,292.170,0.858217
168.300,293.382,0.831732
168.350,291.882,0.830087
168.400,292.700,0.797016
168.450,292.263,0.885417
168.500,292.324,0.870617
168.550,292.338,0.844932
168.600,294.413,0.545956
168.650,292.734,0.325419
168.700,294.160,0.279040
168.750,292.486,0.627815
168.800,290.088,0.335100
168.850,293.260,0.915752
168.900,292.042,0.851429
168.950,293.002,0.439123
169.000,290.953,0.839908
169.050,293.137,0.858118
169.100,293.874,0.965259
169.150,294.082,0.955266
169.200,294.004,0.596267
169.250,293.316,0.355252
169.300,292.349,0.886744
169.350,294.012,0.874618
169.400,292.466,0.762088
169.450,286.528,0.800734
169.500,290.836,0.482479
169.550,292.955,0.713563
169.600,288.912,0.351404
169.650,292.283,0.821705
169.700,293.978,0.902747
169.750,291.345,0.875095
169.800,293.077,0.577874
169.850,292.476,0.853752
169.900,292.853,0.914711
169.950,293.973,0.331322
170.000,291.584,0.554835
170.050,291.008,0.489468
170.100,292.602,0.904601
170.150,293.541,0.924714
170.200,291.504,0.686337
170.250,293.408,0.333165
170.300,291.794,0.648499
170.350,292.176,0.568281
170.400,292.936,0.566580
170.450,295.419,0.609810
170.500,292.686,0.806092
170.550,291.451,0.406480
170.600,293.311,0.411663
170.650,292.696,0.694620
170.700,292.141,0.299927
170.750,292.320,0.496413
170.800,293.702,0.654117
170.850,292.338,0.660663
170.900,293.712,0.620756
170.950,294.204,0.841245
171.000,294.480,0.280983
171.050,290.821,0.128026
171.100,293.236,0.541283
171.150,291.754,0.555483
171.200,292.238,0.596825
171.250,287.549,0.475585
171.300,293.257,0.899448
171.350,290.483,0.412081
171.400,290.187,0.295602
171.450,293.191,0.581994
171.500,292.103,0.640947
171.550,293.726,0.884560
171.600,294.745,0.756167
171.650,297.668,0.365571
171.700,293.859,0.462568
171.750,293.555,0.878146
171.800,291.354,0.916409
171.850,291.142,0.842461
171.900,293.307,0.895893
171.950,293.146,0.932483
172.000,291.503,0.918318
172.050,291.690,0.797325
172.100,292.323,0.843612
172.150,290.212,0.632164
172.200,292.895,0.916396
172.250,292.913,0.888185
172.300,293.881,0.629144
172.350,292.062,0.437810
172.400,292.355,0.433266
172.450,293.768,0.874467
172.500,293.725,0.806958
172.550,293.797,0.376862
172.600,293.373,0.333112
172.650,293.245,0.534895
172.700,293.220,0.655936
172.750,290.637,0.634444
172.800,290.561,0.265608
172.850,293.632,0.642237
172.900,294.566,0.696451
172.950,293.507,0.642323
173.000,294.722,0.554261
173.050,292.633,0.698562
173.100,294.343,0.774244
173.150,293.636,0.608711
173.200,293.183,0.535586
173.250,291.107,0.882055
173.300,291.251,0.828627
173.350,293.243,0.910472
173.400,291.954,0.850961
173.450,289.901,0.580702
173.500,293.591,0.865807
173.550,292.356,0.818830
173.600,294.560,0.327926
173.650,290.768,0.648533
173.700,290.437,0.700611
173.750,293.464,0.862150
173.800,291.147,0.695463
173.850,291.415,0.540123
173.900,291.546,0.547284
173.950,293.146,0.829697
174.000,293.368,0.899484
174.050,292.920,0.931153
174.100,292.451,0.617335
174.150,291.633,0.875685
174.200,294.290,0.905031
174.250,293.984,0.972962
174.300,293.083,0.944589
174.350,293.466,0.828169
174.400,294.299,0.894124
174.450,292.792,0.800238
174.500,292.298,0.917333
174.550,292.615,0.869472
174.600,289.583,0.512792
174.650,292.374,0.661125
174.700,289.988,0.591548
174.750,292.212,0.576969
174.800,290.067,0.447178
174.850,294.259,0.558316
174.900,291.814,0.514393
174.950,292.736,0.751465
175.000,294.484,0.555525
175.050,293.348,0.423816
175.100,290.324,0.717884
175.150,290.930,0.188573
175.200,295.225,0.238048
175.250,293.691,0.348439
175.300,293.358,0.652388
175.350,292.786,0.769531
175.400,294.453,0.399429
175.450,293.512,0.470696
175.500,294.057,0.820590
175.550,292.443,0.484235
175.600,292.308,0.576356
175.650,292.981,0.757717
175.700,293.853,0.460617
175.750,292.015,0.375007
175.800,292.359,0.939536
175.850,291.879,0.818617
175.900,292.474,0.896923
175.950,293.442,0.915430
176.000,293.073,0.877506
176.050,292.690,0.908438
176.100,292.180,0.882918
176.150,294.022,0.290324
176.200,292.096,0.460996
176.250,290.285,0.447340
176.300,293.525,0.918718
176.350,293.344,0.901315
176.400,292.649,0.266152
176.450,289.383,0.211841
176.500,294.484,0.435472
176.550,292.352,0.855977
176.600,290.647,0.651384
176.650,293.456,0.586528
176.700,293.894,0.421159
176.750,291.249,0.209427
176.800,292.924,0.898386
176.850,293.305,0.655345
176.900,291.309,0.570648
176.950,291.542,0.302338
177.000,288.616,0.266767
177.050,293.693,0.891908
177.100,293.302,0.866930
177.150,263.961,0.383811
177.200,293.618,0.366506
177.250,287.516,0.287230
177.300,291.191,0.904919
177.350,295.241,0.897558
177.400,292.314,0.726343
177.450,291.779,0.707098
177.500,291.540,0.719508
177.550,293.279,0.887335
177.600,291.330,0.917256
177.650,289.000,0.720209
177.700,292.588,0.865045
177.750,289.082,0.206663
177.800,291.571,0.691919
177.850,291.285,0.725185
177.900,292.525,0.763302
177.950,293.234,0.806656
178.000,291.974,0.720669
178.050,291.415,0.656581
178.100,293.319,0.874775
178.150,292.077,0.918039
178.200,292.800,0.874354
178.250,290.884,0.896892
178.300,292.655,0.790014
178.350,293.066,0.852034
178.400,285.027,0.454621
178.450,292.176,0.178270
178.500,291.665,0.241290
178.550,291.107,0.412476
178.600,260.940,0.178245
178.650,272.231,0.161324
178.700,282.734,0.458922
178.750,292.233,0.329033
178.800,319.912,0.246129
178.850,355.504,0.141597
178.900,395.134,0.460639
178.950,392.744,0.407900
179.000,392.173,0.468270
179.050,391.261,0.545633
179.100,391.380,0.300535
179.150,391.197,0.774941
179.200,389.253,0.798830
179.250,435.696,0.440047
179.300,419.468,0.375423
179.350,393.150,0.810522
179.400,443.305,0.645555
179.450,437.966,0.254736
179.500,439.389,0.105008
179.550,436.993,0.635916
179.600,439.617,0.539455
179.650,439.992,0.568947
179.700,443.709,0.482239
179.750,439.978,0.569672
179.800,435.383,0.078544
179.850,443.433,0.246169
179.900,463.617,0.074850
179.950,489.704,0.485360
180.000,490.493,0.451473
180.050,486.258,0.122742
180.100,442.476,0.495715
180.150,418.111,0.303393
180.200,392.043,0.633190
180.250,391.884,0.767376
180.300,390.404,0.504273
180.350,390.942,0.549149
180.400,391.573,0.432492
180.450,394.411,0.151962
180.500,391.913,0.380814
180.550,392.299,0.152746
180.600,391.425,0.724456
180.650,393.318,0.139105
180.700,390.975,0.272239
180.750,391.360,0.673036
180.800,391.453,0.496327
180.850,391.427,0.749492
180.900,390.817,0.564432
180.950,391.345,0.527497
181.000,391.137,0.609355
181.050,434.722,0.117540
181.100,491.689,0.230769
181.150,548.686,0.421546
181.200,597.052,0.661402
181.250,711.360,0.628063
181.300,780.057,0.546107
181.350,847.086,0.170251
181.400,972.368,0.380502
181.450,1030.493,0.157702
181.500,1168.335,0.266307
181.550,1169.900,0.268310
181.600,1167.733,0.704980
181.650,1167.832,0.812595
181.700,1165.682,0.506836
181.750,1173.287,0.379153
181.800,1169.710,0.703515
181.850,1161.630,0.773078
181.900,1168.049,0.783306
181.950,1172.213,0.454823
182.000,1162.520,0.673603
182.050,1166.210,0.842004
182.100,1174.717,0.749751
182.150,1163.800,0.805718
182.200,1171.143,0.760635
182.250,1166.489,0.612283
182.300,1051.115,0.316395
182.350,990.273,0.445591
182.400,998.014,0.371268
182.450,1041.362,0.509415
182.500,1030.135,0.669435
182.550,1040.702,0.387412
182.600,1042.685,0.426695
182.650,948.306,0.705013
182.700,819.461,0.214714
182.750,716.345,0.405336
182.800,666.422,0.747309
182.850,572.373,0.295025
182.900,522.120,0.439149
182.950,450.879,0.292482
183.000,420.314,0.283127
183.050,356.286,0.311893
183.100,323.137,0.212976
183.150,290.963,0.952536
183.200,292.248,0.945102
183.250,292.810,0.925594
183.300,292.808,0.933504
183.350,292.590,0.929387
183.400,292.985,0.943605
183.450,291.972,0.947568
183.500,293.593,0.928837
183.550,293.214,0.921393
183.600,292.713,0.881462
183.650,292.106,0.938671
183.700,292.271,0.942276
183.750,293.096,0.914083
183.800,293.916,0.890120
183.850,292.348,0.903488
183.900,292.278,0.915931
183.950,293.441,0.892852
184.000,292.738,0.904987
184.050,292.268,0.933414
184.100,292.004,0.927166
184.150,293.608,0.877845
184.200,294.737,0.817360
184.250,293.376,0.727299
184.300,293.386,0.635531
184.350,293.434,0.346035
184.400,294.966,0.408666
184.450,290.193,0.574360
184.500,291.881,0.640933
184.550,293.109,0.353872
184.600,291.935,0.581839
184.650,293.859,0.465549
184.700,292.314,0.645523
184.750,293.024,0.433782
184.800,290.750,0.910679
184.850,302.610,0.556526
184.900,306.430,0.726346
184.950,312.121,0.489637
185.000,321.964,0.382832
185.050,326.553,0.626436
185.100,329.800,0.585283
185.150,331.835,0.382616
185.200,328.246,0.442986
185.250,328.654,0.547070
185.300,327.032,0.503508
185.350,326.644,0.422482
185.400,329.576,0.400422
185.450,358.223,0.343209
185.500,387.204,0.337146
185.550,393.672,0.710068
185.600,384.399,0.286293
185.650,357.993,0.269958
185.700,330.497,0.547925
185.750,325.866,0.318431
185.800,322.157,0.249576
185.850,294.096,0.157099
185.900,287.425,0.634726
185.950,266.630,0.613914
186.000,259.921,0.247559
186.050,252.749,0.224941
186.100,266.986,0.112586
186.150,286.780,0.267419
186.200,285.507,0.460944
186.250,288.140,0.493824
186.300,291.530,0.331020
186.350,292.186,0.914615
186.400,290.923,0.543160
186.450,291.666,0.803053
186.500,292.051,0.885946
186.550,293.098,0.852614
186.600,293.956,0.359896
186.650,292.223,0.225482
186.700,293.540,0.461001
186.750,291.065,0.242011
186.800,288.842,0.554244
186.850,293.098,0.406703
186.900,293.079,0.743928
186.950,293.813,0.856159
187.000,293.468,0.944527
187.050,294.068,0.899509
187.100,292.615,0.657864
187.150,293.197,0.631171
187.200,293.392,0.827372
187.250,292.946,0.259134
187.300,290.758,0.748557
187.350,295.050,0.365730
187.400,291.556,0.836038
187.450,291.981,0.748486
187.500,293.514,0.432907
187.550,294.176,0.497425
187.600,289.366,0.622917
187.650,291.759,0.427702
187.700,293.762,0.699275
187.750,291.614,0.662455
187.800,293.166,0.343399
187.850,297.508,0.669333
187.900,292.464,0.936046
187.950,293.660,0.945363
188.000,293.061,0.914981
188.050,293.416,0.890932
188.100,291.164,0.562976
188.150,291.578,0.597913
188.200,292.121,0.673855
188.250,294.803,0.878055
188.300,292.952,0.848853
188.350,293.738,0.646766
188.400,323.362,0.366170
188.450,347.884,0.795593
188.500,390.878,0.415279
188.550,394.884,0.465436
188.600,390.963,0.220816
188.650,393.129,0.565823
188.700,391.942,0.673497
188.750,391.937,0.655967
188.800,390.879,0.368990
188.850,394.121,0.187081
188.900,391.860,0.144119
188.950,389.659,0.636002
189.000,388.769,0.461609
189.050,387.847,0.554918
189.100,392.659,0.623459
189.150,422.362,0.493451
189.200,441.784,0.280946
189.250,470.970,0.432519
189.300,488.346,0.789154
189.350,506.267,0.482837
189.400,558.340,0.624121
189.450,581.756,0.333444
189.500,584.592,0.944747
189.550,584.988,0.944294
189.600,585.316,0.959691
189.650,585.483,0.960956
189.700,586.194,0.960123
189.750,586.211,0.960176
189.800,583.753,0.972208
189.850,588.027,0.983251
189.900,588.804,0.960236
189.950,581.218,0.943210
190.000,588.381,0.978417
190.050,590.963,0.961065
190.100,580.450,0.925910
190.150,587.501,0.973189
190.200,591.072,0.969020
190.250,583.005,0.958576
190.300,586.571,0.950673
190.350,588.474,0.977922
190.400,585.921,0.892389
190.450,584.660,0.441612
190.500,587.389,0.609203
190.550,597.534,0.359001
190.600,650.923,0.349524
190.650,651.073,0.485449
190.700,648.410,0.470871
190.750,661.632,0.475633
190.800,648.381,0.575194
190.850,648.625,0.552481
190.900,660.402,0.745344
190.950,650.925,0.690664
191.000,655.197,0.461797
191.050,660.399,0.892995
191.100,587.101,0.442026
191.150,531.588,0.713002
191.200,525.955,0.893605
191.250,524.566,0.951497
191.300,523.285,0.618829
191.350,549.789,0.589227
191.400,564.207,0.585429
191.450,573.915,0.430070
191.500,579.949,0.742729
191.550,558.610,0.854988
191.600,501.678,0.704502
191.650,475.328,0.502519
191.700,439.227,0.732666
191.750,439.579,0.601942
191.800,453.200,0.590122
191.850,495.600,0.288661
191.900,461.211,0.323331
191.950,438.630,0.892508
192.000,438.664,0.879011
192.050,439.435,0.821656
192.100,439.675,0.745132
192.150,443.970,0.478424
192.200,438.667,0.851951
192.250,438.959,0.852332
192.300,439.436,0.792546
192.350,434.582,0.517675
192.400,431.811,0.457947
192.450,436.818,0.699353
192.500,438.194,0.859523
192.550,437.811,0.613822
192.600,434.586,0.333113
192.650,466.793,0.334061
192.700,488.566,0.610584
192.750,497.063,0.211295
192.800,518.235,0.412946
192.850,507.835,0.229827
192.900,498.127,0.299718
192.950,495.927,0.758355
193.000,497.213,0.601546
193.050,499.548,0.699008
193.100,500.808,0.512175
193.150,493.618,0.612075
193.200,488.908,0.456759
193.250,491.567,0.678124
193.300,494.964,0.681540
193.350,494.571,0.512057
193.400,485.148,0.324261
193.450,432.440,0.306586
193.500,398.071,0.509203
193.550,350.167,0.496560
193.600,326.444,0.827405
193.650,326.661,0.766519
193.700,327.209,0.539604
193.750,326.433,0.604318
193.800,327.322,0.603822
193.850,327.673,0.863805
193.900,326.022,0.886690
193.950,327.855,0.582318
194.000,350.545,0.375618
194.050,398.178,0.677416
194.100,438.566,0.464203
194.150,439.907,0.618144
194.200,440.686,0.804333
194.250,439.239,0.795446
194.300,439.715,0.882081
194.350,440.147,0.812991
194.400,441.717,0.237890
194.450,440.310,0.648375
194.500,436.651,0.500797
194.550,438.354,0.571405
194.600,440.238,0.789935
194.650,441.630,0.656610
194.700,439.939,0.680044
194.750,438.975,0.598228
194.800,439.458,0.598330
194.850,440.390,0.476102
194.900,437.899,0.756294
194.950,444.848,0.323633
195.000,438.757,0.784304
195.050,441.516,0.736449
195.100,439.877,0.813354
195.150,438.860,0.490298
195.200,437.035,0.347702
195.250,438.295,0.641089
195.300,433.590,0.903976
195.350,423.119,0.497249
195.400,396.216,0.584619
195.450,392.841,0.388352
195.500,391.227,0.558497
195.550,392.025,0.791662
195.600,392.983,0.820766
195.650,393.978,0.644484
195.700,390.727,0.844549
195.750,389.865,0.811409
195.800,390.408,0.645721
195.850,391.162,0.412270
195.900,390.267,0.824463
195.950,390.359,0.246014
196.000,391.971,0.348703
196.050,390.432,0.743565
196.100,391.717,0.311182
196.150,389.612,0.635571
196.200,391.587,0.733516
196.250,392.417,0.465093
196.300,391.828,0.568917
196.350,392.273,0.502781
196.400,391.906,0.572335
196.450,390.869,0.672916
196.500,391.205,0.629204
196.550,390.172,0.525546
196.600,387.417,0.390274
196.650,395.376,0.622980
196.700,402.226,0.202641
196.750,392.216,0.280763
196.800,410.524,0.154293
196.850,426.065,0.221047
196.900,441.293,0.758328
196.950,441.401,0.880557
197.000,442.114,0.771447
197.050,440.081,0.795938
197.100,449.051,0.893155
197.150,443.492,0.436515
197.200,443.300,0.093325
197.250,444.789,0.181340
197.300,466.328,0.522291
197.350,479.922,0.236852
197.400,489.663,0.460924
197.450,491.565,0.904050
197.500,491.797,0.755486
197.550,490.218,0.559008
197.600,493.381,0.483245
197.650,490.665,0.832568
197.700,489.452,0.458456
197.750,491.250,0.564544
197.800,490.816,0.865107
197.850,490.756,0.762542
197.900,491.398,0.854478
197.950,489.942,0.779035
198.000,490.789,0.911686
198.050,489.300,0.767965
198.100,433.113,0.873688
198.150,392.267,0.547888
198.200,392.341,0.758164
198.250,393.122,0.367998
198.300,392.014,0.813990
198.350,393.630,0.598468
198.400,391.715,0.546620
198.450,439.465,0.402018
198.500,491.136,0.780841
198.550,489.835,0.613904
198.600,489.772,0.877249
198.650,491.635,0.814838
198.700,484.517,0.421130
198.750,482.559,0.488740
198.800,479.383,0.682272
198.850,437.590,0.484382
198.900,437.613,0.598231
198.950,442.707,0.777767
199.000,440.509,0.498062
199.050,434.526,0.841275
199.100,436.808,0.629955
199.150,439.720,0.936399
199.200,441.185,0.900465
199.250,440.149,0.557971
199.300,439.372,0.835521
199.350,493.676,0.263115
199.400,516.789,0.785257
199.450,547.412,0.269794
199.500,581.441,0.654822
199.550,583.380,0.616995
199.600,585.010,0.779844
199.650,584.445,0.553030
199.700,583.017,0.315003
199.750,583.175,0.679344
199.800,582.297,0.168412
199.850,581.550,0.467677
199.900,587.150,0.416795
199.950,581.430,0.571388
200.000,585.014,0.196949
200.050,582.653,0.421073
200.100,586.255,0.815852
200.150,584.493,0.831234
200.200,585.607,0.801612
200.250,587.052,0.931361
200.300,582.432,0.747996
200.350,529.335,0.117674
200.400,505.550,0.356627
200.450,509.227,0.161883
200.500,503.917,0.199065
200.550,513.148,0.804869
200.600,497.342,0.437279
200.650,497.110,0.613435
200.700,473.960,0.666768
200.750,443.584,0.234123
200.800,434.672,0.320324
200.850,438.362,0.441422
200.900,491.467,0.264775
200.950,522.445,0.317610
201.000,522.000,0.674190
201.050,519.098,0.477471
201.100,522.892,0.486003
201.150,517.446,0.734552
201.200,526.054,0.773484
201.250,506.697,0.248398
201.300,494.634,0.580682
201.350,508.272,0.340520
201.400,494.008,0.414667
201.450,504.761,0.357800
201.500,494.868,0.741730
201.550,503.626,0.356427
201.600,495.173,0.743101
201.650,491.114,0.300071
201.700,502.156,0.768841
201.750,492.161,0.310496
201.800,535.200,0.408686
201.850,586.617,0.420333
201.900,589.244,0.514231
201.950,587.798,0.600387
202.000,588.139,0.800936
202.050,586.999,0.583541
202.100,577.294,0.231928
202.150,582.097,0.245062
202.200,580.512,0.432798
202.250,578.688,0.243648
202.300,585.344,0.382273
202.350,587.477,0.842065
202.400,586.925,0.646003
202.450,552.337,0.642873
202.500,499.475,0.692802
202.550,458.640,0.487836
202.600,405.103,0.518587
202.650,390.471,0.593615
202.700,391.372,0.343882
202.750,391.272,0.362391
202.800,388.692,0.404243
202.850,360.867,0.171432
202.900,330.481,0.210642
202.950,348.456,0.328421
203.000,376.763,0.742480
203.050,392.008,0.271258
203.100,384.041,0.240971
203.150,336.572,0.264517
203.200,320.030,0.328264
203.250,294.964,0.928783
203.300,293.195,0.860866
203.350,290.415,0.418209
203.400,292.494,0.753835
203.450,294.038,0.524797
203.500,293.465,0.663800
203.550,293.749,0.223689
203.600,292.472,0.685347
203.650,291.923,0.655840
203.700,293.307,0.923363
203.750,294.974,0.873286
203.800,293.620,0.758223
203.850,292.309,0.854444
203.900,292.071,0.654470
203.950,292.336,0.919671
204.000,291.924,0.721114
204.050,292.288,0.708109
204.100,293.680,0.773889
204.150,292.923,0.765183
204.200,293.475,0.059639
204.250,291.360,0.416559
204.300,293.254,0.715526
204.350,292.371,0.783101
204.400,290.865,0.875745
204.450,292.361,0.852437
204.500,292.684,0.611697
204.550,292.431,0.692695
204.600,291.922,0.884667
204.650,294.550,0.487062
204.700,292.712,0.829459
204.750,293.032,0.389383
204.800,294.008,0.671475
204.850,290.829,0.648717
204.900,293.268,0.909150
204.950,293.470,0.674696
205.000,294.350,0.640794
205.050,292.694,0.841710
205.100,293.103,0.800948
205.150,294.818,0.850524
205.200,294.357,0.762218
205.250,294.611,0.603691
205.300,294.436,0.772269
205.350,296.334,0.649220
205.400,297.342,0.821033
205.450,294.072,0.796305
205.500,293.424,0.707990
205.550,291.946,0.609514
205.600,293.912,0.706808
205.650,292.414,0.781319
205.700,291.027,0.841851
205.750,293.273,0.814847
205.800,293.378,0.823647
205.850,295.355,0.945966
205.900,293.260,0.745231
205.950,293.881,0.661261
206.000,293.074,0.704660
206.050,293.257,0.792392
206.100,293.982,0.729152
206.150,293.445,0.790229
206.200,290.885,0.630431
206.250,293.618,0.709963
206.300,289.953,0.642767
206.350,293.501,0.780570
206.400,292.034,0.551983
206.450,293.961,0.526809
206.500,292.816,0.711728
206.550,293.640,0.448566
206.600,292.765,0.839557
206.650,294.206,0.267937
206.700,291.540,0.813072
206.750,293.639,0.471013
206.800,293.169,0.815959
206.850,293.015,0.402434
206.900,295.631,0.702141
206.950,292.826,0.566396
207.000,293.702,0.822655
207.050,293.252,0.755665
207.100,293.801,0.702844
207.150,293.777,0.917729
207.200,292.617,0.869289
207.250,293.837,0.935147
207.300,293.534,0.899257
207.350,293.000,0.556043
207.400,291.907,0.707000
207.450,292.324,0.793184
207.500,293.805,0.767733
207.550,292.696,0.845659
207.600,292.051,0.808579
207.650,289.387,0.656679
207.700,294.074,0.938135
207.750,292.898,0.884931
207.800,292.641,0.566466
207.850,292.362,0.754281
207.900,292.970,0.720662
207.950,293.524,0.729978
208.000,293.832,0.788103
208.050,291.740,0.858216
208.100,290.928,0.763287
208.150,292.620,0.811496
208.200,291.032,0.889105
208.250,291.961,0.772980
208.300,294.621,0.795068
208.350,291.274,0.828484
208.400,296.221,0.542116
208.450,293.604,0.747790
208.500,292.305,0.668410
208.550,291.510,0.822975
208.600,291.935,0.822050
208.650,294.901,0.782640
208.700,291.838,0.858298
208.750,293.336,0.773340
208.800,291.505,0.582054
208.850,293.330,0.756174
208.900,292.634,0.649166
208.950,293.345,0.709139
209.000,292.081,0.799043
209.050,288.888,0.676657
209.100,292.580,0.758828
209.150,292.988,0.657819
209.200,292.901,0.760038
209.250,293.280,0.734018
209.300,292.309,0.674776
209.350,291.275,0.739510
209.400,292.327,0.851288
209.450,291.218,0.946280
209.500,294.035,0.949418
209.550,294.227,0.959953
209.600,292.007,0.925517
209.650,290.542,0.800377
209.700,291.770,0.949177
209.750,293.904,0.943602
209.800,293.165,0.916107
209.850,291.744,0.932370
209.900,291.421,0.741607
209.950,291.330,0.918369
210.000,292.406,0.927932
210.050,292.982,0.768667
210.100,292.994,0.882382
210.150,292.739,0.910763
210.200,292.831,0.869817
210.250,291.175,0.858072
210.300,290.611,0.903541
210.350,292.790,0.901653
210.400,291.507,0.886178
210.450,292.597,0.907199
210.500,291.308,0.909728
210.550,292.110,0.881400
210.600,291.850,0.816623
210.650,291.411,0.897237
210.700,290.572,0.884192
210.750,291.979,0.802972
210.800,290.261,0.904034
210.850,291.720,0.896974
210.900,290.931,0.922378
210.950,291.321,0.853281
211.000,290.729,0.899006
211.050,290.284,0.879855
211.100,292.386,0.867820
211.150,277.081,0.384059
211.200,291.034,0.939350
211.250,292.284,0.934881
211.300,291.557,0.955025
211.350,292.036,0.953432
211.400,291.768,0.955935
211.450,293.098,0.930706
211.500,292.940,0.922553
211.550,289.826,0.926240
211.600,292.555,0.934182
211.650,293.070,0.917447
211.700,291.936,0.924075
211.750,292.184,0.886934
211.800,293.015,0.900168
211.850,290.979,0.912878
211.900,292.432,0.908180
211.950,291.799,0.942786
212.000,292.414,0.900962
212.050,292.663,0.869493
212.100,292.788,0.701391
212.150,293.841,0.763352
212.200,292.907,0.671378
212.250,291.023,0.501443
212.300,292.176,0.373694
212.350,291.735,0.351737
212.400,291.296,0.331573
212.450,290.753,0.375207
212.500,290.726,0.724852
212.550,291.523,0.495914
212.600,292.476,0.333487
212.650,294.449,0.328302
212.700,304.509,0.596085
212.750,323.988,0.451129
212.800,326.637,0.509163
212.850,327.239,0.700630
212.900,327.318,0.497853
212.950,356.786,0.418577
213.000,405.160,0.487093
213.050,407.015,0.433036
213.100,408.321,0.425030
213.150,401.388,0.344980
213.200,401.109,0.586399
213.250,414.130,0.433054
213.300,433.229,0.665462
213.350,468.006,0.309420
213.400,508.232,0.562398
213.450,523.757,0.463816
213.500,519.172,0.338704
213.550,524.579,0.630630
213.600,524.969,0.650759
213.650,522.643,0.914154
213.700,524.114,0.904522
213.750,487.395,0.515258
213.800,434.422,0.344518
213.850,436.770,0.762847
213.900,436.299,0.666184
213.950,437.819,0.526512
214.000,434.330,0.616259
214.050,434.783,0.600019
214.100,434.778,0.377369
214.150,430.508,0.209676
214.200,433.247,0.348253
214.250,434.905,0.483999
214.300,435.143,0.448676
214.350,476.497,0.865282
214.400,542.448,0.925194
214.450,585.467,0.929323
214.500,585.304,0.927609
214.550,585.474,0.912278
214.600,586.347,0.902338
214.650,584.299,0.887287
214.700,586.721,0.917171
214.750,585.941,0.917296
