time,frequency,confidence
161.000,526.397,0.417344
161.050,590.509,0.971292
161.100,589.706,0.881808
161.150,659.643,0.932581
161.200,657.189,0.794038
161.250,688.884,0.683213
161.300,697.260,0.683715
161.350,788.175,0.299571
161.400,780.754,0.601583
161.450,711.906,0.211702
161.500,659.946,0.948860
161.550,590.250,0.736486
161.600,590.649,0.953100
161.650,535.035,0.509860
161.700,531.073,0.795815
161.750,587.418,0.514877
161.800,590.289,0.644980
161.850,588.002,0.254570
161.900,526.331,0.947356
161.950,529.147,0.872716
162.000,525.235,0.733850
162.050,463.780,0.742109
162.100,441.276,0.951003
162.150,442.727,0.938761
162.200,502.890,0.897683
162.250,531.581,0.929078
162.300,517.861,0.803110
162.350,459.835,0.623626
162.400,441.100,0.914710
162.450,440.066,0.964598
162.500,440.789,0.866428
162.550,395.046,0.905113
162.600,398.167,0.613097
162.650,350.955,0.362475
162.700,345.138,0.562593
162.750,331.895,0.792716
162.800,290.565,0.296812
162.850,295.015,0.904356
162.900,266.287,0.849066
162.950,264.438,0.933153
163.000,267.134,0.868578
163.050,293.922,0.942771
163.100,294.220,0.957251
163.150,316.060,0.545387
163.200,347.255,0.694825
163.250,350.311,0.439555
163.300,391.710,0.941925
163.350,392.341,0.912054
163.400,439.991,0.936331
163.450,440.413,0.946787
163.500,495.211,0.954873
163.550,497.161,0.930582
163.600,520.744,0.920600
163.650,521.588,0.923029
163.700,577.744,0.840114
163.750,584.521,0.829758
163.800,653.091,0.783504
163.850,660.248,0.913797
163.900,674.849,0.690994
163.950,697.371,0.854884
164.000,664.387,0.922707
164.050,662.056,0.962022
164.100,655.645,0.806127
164.150,594.263,0.762884
164.200,527.911,0.859915
164.250,527.354,0.931220
164.300,532.606,0.822238
164.350,515.111,0.549480
164.400,498.731,0.600771
164.450,513.328,0.504438
164.500,501.805,0.718521
164.550,500.518,0.727902
164.600,509.072,0.213588
164.650,523.454,0.416434
164.700,588.912,0.672906
164.750,660.487,0.887063
164.800,657.153,0.737503
164.850,597.383,0.808245
164.900,581.561,0.606180
164.950,527.525,0.906192
165.000,527.309,0.903941
165.050,496.450,0.953912
165.100,494.057,0.776372
165.150,440.412,0.945219
165.200,440.547,0.941670
165.250,394.414,0.667222
165.300,393.503,0.906475
165.350,397.637,0.377150
165.400,391.810,0.786872
165.450,392.870,0.177999
165.500,375.086,0.724334
165.550,349.121,0.252305
165.600,347.796,0.909118
165.650,329.460,0.753271
165.700,293.295,0.826149
165.750,293.962,0.770153
165.800,294.759,0.283619
165.850,331.658,0.955669
165.900,331.412,0.910199
165.950,321.907,0.839446
166.000,311.399,0.940721
166.050,293.451,0.828050
166.100,292.257,0.912823
166.150,294.682,0.812455
166.200,314.186,0.908396
166.250,331.126,0.619140
166.300,330.297,0.929700
166.350,330.725,0.326158
166.400,379.535,0.938607
166.450,397.748,0.841023
166.500,399.124,0.869649
166.550,400.330,0.747530
166.600,396.871,0.812258
166.650,398.024,0.634395
166.700,401.847,0.230435
166.750,436.045,0.407424
166.800,463.483,0.779868
166.850,510.669,0.832302
166.900,524.412,0.876889
166.950,525.788,0.959139
167.000,521.835,0.913813
167.050,521.901,0.654038
167.100,498.344,0.552086
167.150,497.406,0.958624
167.200,495.915,0.976642
167.250,505.131,0.155721
167.300,489.172,0.940110
167.350,449.446,0.775120
167.400,441.885,0.757588
167.450,443.964,0.612193
167.500,451.401,0.889933
167.550,484.212,0.960624
167.600,500.424,0.916016
167.650,502.108,0.862771
167.700,506.758,0.726034
167.750,568.062,0.976091
167.800,588.337,0.673310
167.850,588.126,0.690656
167.900,585.281,0.833705
167.950,590.528,0.977807
168.000,589.560,0.942650
168.050,590.514,0.583911
168.100,587.967,0.296008
168.150,592.108,0.954544
168.200,595.096,0.792211
168.250,587.043,0.810075
168.300,586.173,0.850967
168.350,592.521,0.951490
168.400,593.464,0.898771
168.450,660.784,0.942392
168.500,661.631,0.968172
168.550,659.984,0.934757
168.600,655.587,0.625242
168.650,592.830,0.593168
168.700,591.136,0.940257
168.750,591.585,0.937944
168.800,583.940,0.559154
168.850,563.683,0.713750
168.900,523.984,0.898439
168.950,522.340,0.791179
169.000,523.057,0.693028
169.050,521.963,0.770323
169.100,495.794,0.965221
169.150,502.336,0.844897
169.200,522.039,0.535198
169.250,582.819,0.933859
169.300,605.100,0.256849
169.350,660.567,0.887244
169.400,739.343,0.784627
169.450,784.997,0.886154
169.500,788.406,0.894376
169.550,883.851,0.738112
169.600,883.676,0.654454
169.650,786.195,0.221610
169.700,788.801,0.932836
169.750,781.016,0.513841
169.800,744.229,0.912156
169.850,662.962,0.604684
169.900,661.445,0.964834
169.950,658.892,0.914690
170.000,593.194,0.887392
170.050,593.684,0.800047
170.100,660.961,0.963766
170.150,658.378,0.904538
170.200,736.047,0.709445
170.250,751.279,0.596406
170.300,784.000,0.953805
170.350,790.646,0.823919
170.400,884.005,0.502880
170.450,882.605,0.253527
170.500,998.363,0.852503
170.550,998.041,0.769544
170.600,1055.829,0.805390
170.650,1049.587,0.846400
170.700,1189.515,0.776974
170.750,1198.304,0.622880
170.800,1338.071,0.233218
170.850,1343.480,0.390893
170.900,1490.078,0.407151
170.950,1502.504,0.792515
171.000,1552.274,0.291736
171.050,1561.669,0.359407
171.100,1560.557,0.803366
171.150,1573.817,0.529264
171.200,1567.343,0.920735
171.250,1471.112,0.759157
171.300,1261.150,0.176715
171.350,1181.478,0.886455
171.400,1181.723,0.788622
171.450,1038.663,0.305924
171.500,986.633,0.901280
171.550,930.882,0.553929
171.600,818.801,0.939958
171.650,789.082,0.739703
171.700,785.313,0.938771
171.750,786.880,0.742891
171.800,787.665,0.570336
171.850,791.175,0.374676
171.900,898.408,0.887334
171.950,904.413,0.684019
172.000,895.375,0.739368
172.050,959.111,0.640465
172.100,994.068,0.907298
172.150,985.158,0.934764
172.200,1105.006,0.758236
172.250,1179.419,0.684013
172.300,1178.413,0.615518
172.350,1181.350,0.724768
172.400,1178.529,0.736275
172.450,1182.662,0.732263
172.500,1315.480,0.637350
172.550,1397.763,0.818784
172.600,1416.443,0.846647
172.650,1406.323,0.866970
172.700,1321.665,0.754328
172.750,1178.148,0.801179
172.800,1181.332,0.048766
172.850,1098.396,0.522942
172.900,1001.944,0.730399
172.950,988.178,0.351884
173.000,903.387,0.782650
173.050,814.567,0.149001
173.100,789.581,0.911841
173.150,787.571,0.834646
173.200,786.996,0.728133
173.250,803.601,0.329758
173.300,888.926,0.866609
173.350,889.021,0.850661
173.400,884.253,0.501324
173.450,940.462,0.554857
173.500,1005.670,0.913038
173.550,1006.400,0.759962
173.600,1025.054,0.703134
173.650,1081.264,0.647829
173.700,1113.937,0.913015
173.750,1168.283,0.753092
173.800,1180.100,0.877476
173.850,1179.606,0.560192
173.900,1330.873,0.896158
173.950,1300.276,0.892819
174.000,1329.141,0.891364
174.050,1330.188,0.885728
174.100,1215.446,0.910369
174.150,1051.877,0.695758
174.200,1051.314,0.868359
174.250,1051.360,0.553843
174.300,1001.254,0.831947
174.350,1005.166,0.837916
174.400,1051.346,0.913170
174.450,1047.522,0.947874
174.500,1055.450,0.427639
174.550,1054.221,0.777290
174.600,1049.675,0.675171
174.650,1050.196,0.860510
174.700,1055.191,0.820516
174.750,1063.099,0.950835
174.800,1055.332,0.313166
174.850,1050.102,0.876628
174.900,1059.012,0.748557
174.950,1054.109,0.408176
175.000,1057.329,0.724465
175.050,1056.947,0.510653
175.100,1051.371,0.928962
175.150,1058.763,0.612185
175.200,1062.470,0.332621
175.250,1056.607,0.440963
175.300,1053.166,0.922195
175.350,1061.328,0.792244
175.400,1181.769,0.503688
175.450,1171.764,0.816204
175.500,1037.359,0.565525
175.550,1013.980,0.900658
175.600,1011.171,0.830637
175.650,889.649,0.836060
175.700,890.942,0.705548
175.750,996.815,0.903023
175.800,999.011,0.842632
175.850,1022.908,0.728983
175.900,1005.259,0.882882
175.950,1002.138,0.852139
176.000,1005.268,0.896211
176.050,988.020,0.490289
176.100,990.782,0.212525
176.150,1003.700,0.643281
176.200,993.611,0.946222
176.250,988.632,0.906214
176.300,990.396,0.210761
176.350,990.464,0.180968
176.400,994.913,0.857259
176.450,989.163,0.861022
176.500,982.361,0.316490
176.550,988.733,0.369895
176.600,992.958,0.881100
176.650,988.360,0.946580
176.700,995.250,0.502734
176.750,987.400,0.950795
176.800,991.495,0.919528
176.850,1030.135,0.858789
176.900,1036.842,0.912546
176.950,1054.895,0.858892
177.000,1055.878,0.856991
177.050,996.000,0.726666
177.100,990.983,0.946758
177.150,982.376,0.708510
177.200,887.008,0.931309
177.250,891.580,0.485164
177.300,1008.284,0.923104
177.350,1050.247,0.893013
177.400,1049.665,0.533995
177.450,1051.889,0.456440
177.500,1051.518,0.830254
177.550,1048.212,0.881170
177.600,1049.596,0.756992
177.650,1051.882,0.853050
177.700,1043.264,0.576977
177.750,1050.607,0.754382
177.800,1055.764,0.697566
177.850,1057.569,0.947625
177.900,1049.195,0.636248
177.950,1045.961,0.575378
178.000,1011.087,0.130985
178.050,978.301,0.968187
178.100,900.427,0.885805
178.150,882.094,0.522923
178.200,881.707,0.855056
178.250,879.321,0.793236
178.300,838.124,0.707674
178.350,790.964,0.267567
178.400,792.775,0.654908
178.450,748.736,0.880968
178.500,744.480,0.944073
178.550,722.533,0.523227
178.600,669.133,0.755430
178.650,659.595,0.625825
178.700,660.638,0.939412
178.750,655.837,0.318902
178.800,616.492,0.238660
178.850,587.206,0.475695
178.900,587.763,0.907146
178.950,587.410,0.908928
179.000,580.101,0.906969
179.050,564.732,0.847413
179.100,530.821,0.931877
179.150,534.140,0.815223
179.200,527.134,0.905311
179.250,525.584,0.404136
179.300,498.448,0.801533
179.350,490.098,0.949262
179.400,506.436,0.944438
179.450,502.090,0.961274
179.500,503.925,0.474912
179.550,545.022,0.538638
179.600,587.957,0.682117
179.650,588.815,0.362765
179.700,660.778,0.378870
179.750,750.604,0.852072
179.800,751.889,0.802651
179.850,711.385,0.628381
179.900,641.188,0.847245
179.950,588.644,0.636019
180.000,588.618,0.954132
180.050,588.858,0.771647
180.100,570.406,0.822226
180.150,547.076,0.201380
180.200,525.561,0.541355
180.250,539.929,0.378419
180.300,592.854,0.933889
180.350,556.581,0.916662
180.400,499.162,0.907960
180.450,498.772,0.840119
180.500,527.049,0.868466
180.550,500.032,0.903837
180.600,440.014,0.868038
180.650,440.348,0.939670
180.700,493.872,0.941472
180.750,497.069,0.955703
180.800,513.376,0.863168
180.850,515.718,0.890676
180.900,517.390,0.704376
180.950,499.723,0.931936
181.000,439.528,0.450966
181.050,439.930,0.958129
181.100,441.414,0.582315
181.150,497.231,0.971777
181.200,496.637,0.865732
181.250,513.181,0.954034
181.300,508.544,0.564066
181.350,524.002,0.942279
181.400,519.019,0.936885
181.450,464.100,0.935309
181.500,440.135,0.948936
181.550,493.746,0.917249
181.600,495.004,0.964606
181.650,505.351,0.366527
181.700,510.145,0.764570
181.750,499.637,0.359624
181.800,495.578,0.415180
181.850,497.718,0.408420
181.900,440.228,0.511345
181.950,398.535,0.524423
182.000,397.460,0.298854
182.050,396.064,0.778045
182.100,393.661,0.935028
182.150,394.921,0.861141
182.200,397.214,0.493204
182.250,394.637,0.427178
182.300,392.189,0.225750
182.350,400.986,0.572934
182.400,393.200,0.924412
182.450,392.755,0.942482
182.500,391.826,0.829889
182.550,392.557,0.951250
182.600,391.096,0.888921
182.650,389.441,0.192571
182.700,389.523,0.485909
182.750,392.442,0.598014
182.800,392.670,0.580023
182.850,394.244,0.792668
182.900,394.816,0.903791
182.950,393.637,0.780599
183.000,392.482,0.842525
183.050,394.622,0.927884
183.100,394.403,0.721073
183.150,391.260,0.560658
183.200,393.648,0.458905
183.250,420.982,0.315668
183.300,486.998,0.915244
183.350,538.898,0.847912
183.400,588.806,0.983612
183.450,589.418,0.982643
183.500,538.107,0.855206
183.550,498.495,0.332204
183.600,442.709,0.719130
183.650,443.175,0.893388
183.700,396.506,0.783577
183.750,394.935,0.948735
183.800,394.698,0.797124
183.850,410.013,0.849232
183.900,467.767,0.343013
183.950,494.517,0.936604
184.000,497.054,0.895359
184.050,497.637,0.811997
184.100,498.553,0.748455
184.150,520.158,0.931410
184.200,560.287,0.800569
184.250,586.275,0.796258
184.300,589.327,0.930585
184.350,581.579,0.483014
184.400,532.752,0.483402
184.450,515.339,0.451058
184.500,500.636,0.840780
184.550,441.455,0.823269
184.600,440.907,0.897881
184.650,395.244,0.568961
184.700,389.041,0.960247
184.750,387.433,0.919336
184.800,390.208,0.937844
184.850,355.038,0.783985
184.900,314.979,0.574206
184.950,312.907,0.872022
185.000,294.637,0.964757
185.050,293.577,0.959036
185.100,289.551,0.817571
185.150,305.475,0.938840
185.200,303.600,0.809440
185.250,311.846,0.662279
185.300,310.566,0.839039
185.350,294.635,0.976237
185.400,294.779,0.960712
185.450,324.829,0.906114
185.500,373.911,0.965234
185.550,419.401,0.898460
185.600,418.796,0.911978
185.650,402.500,0.815775
185.700,397.235,0.882874
185.750,369.006,0.576687
185.800,349.496,0.479541
185.850,310.506,0.529487
185.900,310.751,0.689217
185.950,293.155,0.501994
186.000,294.370,0.954183
186.050,297.047,0.832661
186.100,321.843,0.914572
186.150,337.683,0.916970
186.200,367.994,0.694882
186.250,395.720,0.221914
186.300,394.375,0.839519
186.350,395.409,0.775843
186.400,351.604,0.817664
186.450,347.848,0.920768
186.500,348.558,0.548533
186.550,396.005,0.946065
186.600,441.121,0.377236
186.650,444.095,0.837300
186.700,440.009,0.755856
186.750,439.929,0.325573
186.800,498.175,0.552607
186.850,492.283,0.858789
186.900,496.910,0.968420
186.950,499.239,0.918733
187.000,494.757,0.321859
187.050,430.465,0.937177
187.100,400.276,0.489088
187.150,440.920,0.969761
187.200,440.850,0.943483
187.250,496.942,0.966710
187.300,497.270,0.953687
187.350,522.548,0.838153
187.400,526.367,0.945901
187.450,523.263,0.880076
187.500,589.478,0.940896
187.550,591.244,0.788188
187.600,658.381,0.766206
187.650,663.035,0.736891
187.700,668.430,0.290525
187.750,713.754,0.314738
187.800,802.825,0.865604
187.850,791.992,0.847935
187.900,784.044,0.932940
187.950,784.000,0.859373
188.000,781.898,0.862335
188.050,754.179,0.935518
188.100,721.556,0.907950
188.150,704.853,0.924788
188.200,691.765,0.936733
188.250,666.580,0.417531
188.300,674.181,0.716789
188.350,663.313,0.225898
188.400,594.202,0.932047
188.450,592.035,0.924209
188.500,532.044,0.920286
188.550,534.451,0.868255
188.600,523.186,0.624660
188.650,500.232,0.891365
188.700,509.027,0.573250
188.750,531.068,0.947381
188.800,530.364,0.937361
188.850,497.791,0.901017
188.900,425.544,0.607682
188.950,395.463,0.582125
189.000,351.452,0.603620
189.050,349.355,0.785780
189.100,333.040,0.782326
189.150,330.267,0.857695
189.200,376.807,0.744217
189.250,395.862,0.921133
189.300,395.394,0.829025
189.350,350.696,0.686558
189.400,352.443,0.836360
189.450,330.929,0.767220
189.500,330.972,0.931571
189.550,294.614,0.627052
189.600,294.565,0.960979
189.650,292.467,0.932397
189.700,294.913,0.841591
189.750,268.436,0.902895
189.800,262.230,0.968015
189.850,262.637,0.967515
189.900,265.029,0.962184
189.950,260.982,0.937241
190.000,261.369,0.954286
190.050,265.543,0.967457
190.100,260.464,0.943413
190.150,261.509,0.959363
190.200,264.055,0.925422
190.250,261.235,0.953014
190.300,263.192,0.941142
190.350,263.927,0.931541
190.400,262.510,0.969900
190.450,267.530,0.956451
190.500,266.300,0.954068
190.550,266.788,0.930873
190.600,263.450,0.946322
190.650,265.535,0.960334
190.700,265.573,0.971227
190.750,263.869,0.930930
190.800,262.425,0.960332
190.850,266.126,0.936888
190.900,279.697,0.929812
190.950,319.453,0.647331
191.000,374.836,0.762259
191.050,396.843,0.925534
191.100,399.983,0.366131
191.150,439.023,0.941978
191.200,493.715,0.760404
191.250,497.634,0.953526
191.300,502.122,0.825852
191.350,528.204,0.778889
191.400,583.406,0.390753
191.450,593.320,0.934612
191.500,591.101,0.956203
191.550,588.562,0.955192
191.600,589.055,0.902260
191.650,538.884,0.926995
191.700,521.740,0.923731
191.750,505.570,0.929066
191.800,482.318,0.910358
191.850,441.693,0.582302
191.900,445.584,0.926949
191.950,397.256,0.797753
192.000,394.196,0.947514
192.050,396.865,0.735249
192.100,377.834,0.885180
192.150,346.366,0.382205
192.200,331.066,0.943740
192.250,328.093,0.896736
192.300,292.840,0.904518
192.350,295.212,0.967482
192.400,330.056,0.925944
192.450,331.167,0.969452
192.500,375.812,0.774810
192.550,370.994,0.802577
192.600,387.990,0.877452
192.650,393.026,0.954692
192.700,397.112,0.577041
192.750,444.593,0.784504
192.800,499.263,0.662206
192.850,500.926,0.942851
192.900,495.199,0.906321
192.950,530.666,0.920074
193.000,525.599,0.812339
193.050,536.683,0.910484
193.100,558.231,0.945430
193.150,588.713,0.815875
193.200,589.922,0.724192
193.250,533.711,0.853776
193.300,531.701,0.925347
193.350,498.068,0.789983
193.400,495.511,0.944376
193.450,442.459,0.515059
193.500,441.720,0.936525
193.550,436.516,0.719236
193.600,390.307,0.946470
193.650,393.821,0.922047
193.700,432.696,0.383440
193.750,439.011,0.918152
193.800,496.952,0.591756
193.850,495.007,0.956498
193.900,524.834,0.892945
193.950,524.532,0.848604
194.000,595.747,0.824550
194.050,589.470,0.964960
194.100,591.214,0.901429
194.150,529.086,0.758410
194.200,483.381,0.794556
194.250,412.929,0.949587
194.300,390.273,0.919607
194.350,393.135,0.855608
194.400,392.794,0.900385
194.450,441.725,0.908495
194.500,441.352,0.933498
194.550,396.861,0.919608
194.600,392.961,0.950776
194.650,378.054,0.634231
194.700,378.864,0.870886
194.750,353.831,0.344852
194.800,331.553,0.894963
194.850,301.157,0.775157
194.900,294.659,0.973428
194.950,295.171,0.942668
195.000,330.899,0.958646
195.050,331.240,0.956380
195.100,374.284,0.880815
195.150,375.441,0.478659
195.200,424.659,0.923081
195.250,442.066,0.941760
195.300,396.615,0.759015
195.350,390.147,0.775421
195.400,372.626,0.885644
195.450,372.076,0.864624
195.500,327.754,0.863662
195.550,330.991,0.860480
195.600,291.530,0.813755
195.650,293.954,0.965260
195.700,274.459,0.432506
195.750,260.505,0.946066
195.800,260.510,0.822205
195.850,248.021,0.889496
195.900,252.568,0.759906
195.950,262.108,0.972560
196.000,257.465,0.756898
196.050,251.205,0.913138
196.100,245.505,0.510556
196.150,248.111,0.879563
196.200,246.737,0.926361
196.250,250.634,0.921536
196.300,249.158,0.838425
196.350,253.106,0.757191
196.400,267.471,0.791811
196.450,311.162,0.840274
196.500,340.551,0.508028
196.550,374.210,0.684648
196.600,392.860,0.878601
196.650,397.754,0.905420
196.700,437.306,0.778898
196.750,441.479,0.890667
196.800,398.419,0.800317
196.850,394.725,0.880132
196.900,372.718,0.760500
196.950,377.214,0.922782
197.000,393.599,0.961582
197.050,395.107,0.920910
197.100,394.003,0.759823
197.150,393.156,0.927261
197.200,396.704,0.883051
197.250,396.646,0.656126
197.300,391.441,0.837958
197.350,390.854,0.474042
197.400,388.690,0.752993
197.450,395.102,0.912321
197.500,395.421,0.906848
197.550,395.328,0.742092
197.600,394.326,0.889823
197.650,393.482,0.884940
197.700,393.963,0.509651
197.750,393.735,0.498520
197.800,392.024,0.876855
197.850,395.833,0.852808
197.900,394.151,0.919650
197.950,394.745,0.355593
198.000,397.693,0.940231
198.050,395.859,0.459120
198.100,393.746,0.939210
198.150,396.145,0.744853
198.200,390.215,0.640326
198.250,391.744,0.697217
198.300,393.480,0.958164
198.350,395.815,0.745960
198.400,396.928,0.795636
198.450,395.339,0.687121
198.500,393.063,0.926762
198.550,391.125,0.843316
198.600,393.171,0.974220
198.650,396.027,0.925246
198.700,393.634,0.866874
198.750,392.736,0.862141
198.800,390.717,0.838269
198.850,395.060,0.960027
198.900,395.248,0.920825
198.950,393.349,0.670870
199.000,394.584,0.702518
199.050,386.533,0.719487
199.100,384.244,0.746969
199.150,396.207,0.682192
199.200,399.427,0.703457
199.250,442.895,0.952742
199.300,444.989,0.938432
199.350,441.271,0.693632
199.400,394.213,0.736130
199.450,382.983,0.619288
199.500,372.289,0.734995
199.550,392.591,0.946548
199.600,395.792,0.935541
199.650,390.324,0.864418
199.700,392.297,0.380558
199.750,387.519,0.895289
199.800,393.512,0.824505
199.850,391.993,0.677286
199.900,389.377,0.621795
199.950,374.074,0.501470
200.000,389.891,0.768028
200.050,393.720,0.959417
200.100,389.378,0.694772
200.150,357.486,0.920237
200.200,331.868,0.691502
200.250,322.315,0.908990
200.300,318.074,0.849622
200.350,301.652,0.627793
200.400,273.570,0.875003
200.450,263.718,0.887915
200.500,261.308,0.534214
200.550,263.919,0.925288
200.600,263.958,0.924267
200.650,262.139,0.855046
200.700,261.927,0.512461
200.750,252.444,0.489050
200.800,251.501,0.862050
200.850,255.094,0.566297
200.900,261.701,0.704996
200.950,260.970,0.394437
201.000,265.219,0.948627
201.050,265.443,0.851147
201.100,263.348,0.790152
201.150,264.119,0.553619
201.200,264.714,0.803283
201.250,257.818,0.804647
201.300,262.852,0.871447
201.350,262.268,0.870044
201.400,258.562,0.469840
201.450,249.691,0.926142
201.500,250.096,0.954039
201.550,252.376,0.608781
201.600,265.207,0.772341
201.650,305.893,0.816836
201.700,326.571,0.389434
201.750,377.771,0.618133
201.800,398.395,0.842652
201.850,400.837,0.739765
201.900,441.806,0.912656
201.950,441.839,0.936508
202.000,440.194,0.359494
202.050,394.620,0.423299
202.100,377.761,0.462617
202.150,371.268,0.918358
202.200,396.093,0.942300
202.250,396.560,0.873272
202.300,392.920,0.958874
202.350,395.551,0.924466
202.400,395.347,0.369046
202.450,397.796,0.784927
202.500,382.583,0.425894
202.550,392.970,0.677821
202.600,396.550,0.704786
202.650,392.666,0.197787
202.700,394.586,0.933456
202.750,392.308,0.885859
202.800,392.371,0.673052
202.850,392.742,0.866046
202.900,394.034,0.895265
202.950,395.650,0.235714
203.000,394.351,0.903058
203.050,394.411,0.891603
203.100,395.570,0.567871
203.150,398.672,0.859955
203.200,393.036,0.888475
203.250,394.642,0.916567
203.300,392.279,0.571100
203.350,392.319,0.753026
203.400,394.877,0.926047
203.450,394.329,0.956530
203.500,393.591,0.735041
203.550,395.599,0.915609
203.600,396.158,0.599342
203.650,394.156,0.932857
203.700,394.522,0.735632
203.750,393.123,0.625588
203.800,394.901,0.595738
203.850,395.045,0.941060
203.900,394.252,0.639286
203.950,393.863,0.945427
204.000,391.187,0.957084
204.050,392.495,0.522693
204.100,394.706,0.890455
204.150,395.899,0.461155
204.200,377.960,0.600347
204.250,382.251,0.599078
204.300,397.588,0.895016
204.350,402.945,0.471006
204.400,442.428,0.963438
204.450,440.165,0.958717
204.500,398.075,0.847855
204.550,394.494,0.898694
204.600,374.609,0.917005
204.650,378.119,0.921253
204.700,392.009,0.955285
204.750,396.143,0.849833
204.800,392.997,0.221373
204.850,391.039,0.922629
204.900,394.275,0.833483
204.950,396.140,0.917127
205.000,382.930,0.650304
205.050,377.958,0.405450
205.100,392.337,0.825173
205.150,396.362,0.658518
205.200,396.357,0.693317
205.250,396.342,0.939597
205.300,398.409,0.621933
205.350,397.069,0.848251
205.400,397.789,0.871340
205.450,396.222,0.894382
205.500,397.170,0.906113
205.550,394.576,0.944253
205.600,397.122,0.841326
205.650,395.263,0.683927
205.700,395.642,0.933370
205.750,391.855,0.528326
205.800,393.505,0.867536
205.850,394.054,0.836343
205.900,395.352,0.909173
205.950,395.329,0.886426
206.000,395.681,0.934532
206.050,399.289,0.759418
206.100,401.104,0.945438
206.150,396.747,0.886564
206.200,396.503,0.933619
206.250,393.956,0.689560
206.300,393.660,0.974898
206.350,398.229,0.451148
206.400,394.624,0.945323
206.450,397.158,0.861055
206.500,398.698,0.934583
206.550,404.529,0.958628
206.600,412.317,0.741127
206.650,420.175,0.942341
206.700,426.698,0.860777
206.750,443.294,0.453026
206.800,444.864,0.611954
206.850,425.880,0.256103
206.900,420.496,0.436666
206.950,439.692,0.704513
207.000,440.613,0.848478
207.050,490.453,0.704919
207.100,495.077,0.935864
207.150,494.702,0.722377
207.200,441.466,0.542646
207.250,420.867,0.602401
207.300,414.797,0.913906
207.350,440.202,0.956448
207.400,440.662,0.953832
207.450,443.424,0.318632
207.500,441.191,0.929736
207.550,435.303,0.578868
207.600,442.732,0.677372
207.650,437.552,0.607043
207.700,416.565,0.866767
207.750,430.649,0.894227
207.800,443.394,0.929080
207.850,438.857,0.578564
207.900,431.473,0.888525
207.950,433.185,0.883738
208.000,438.773,0.328566
208.050,441.200,0.396836
208.100,440.674,0.910010
208.150,437.700,0.249250
208.200,441.854,0.845214
208.250,441.503,0.703974
208.300,453.053,0.818675
208.350,449.888,0.144166
208.400,442.890,0.790388
208.450,442.190,0.956548
208.500,437.161,0.885183
208.550,435.650,0.789971
208.600,441.564,0.888862
208.650,439.412,0.950923
208.700,441.323,0.297192
208.750,454.287,0.229198
208.800,439.307,0.907392
208.850,440.430,0.964722
208.900,442.442,0.811040
208.950,440.707,0.856590
209.000,442.786,0.791507
209.050,438.013,0.656485
209.100,434.023,0.156012
209.150,438.358,0.905744
209.200,434.759,0.973642
209.250,438.464,0.760689
209.300,444.734,0.758314
209.350,437.579,0.888553
209.400,414.578,0.897774
209.450,423.475,0.780964
209.500,439.611,0.910943
209.550,442.004,0.874819
209.600,495.397,0.910548
209.650,496.603,0.706795
209.700,439.598,0.952155
209.750,438.487,0.895104
209.800,420.036,0.832636
209.850,438.820,0.898939
209.900,441.766,0.974739
209.950,441.244,0.958867
210.000,443.443,0.316605
210.050,439.588,0.155585
210.100,441.834,0.917652
210.150,441.240,0.932638
210.200,420.696,0.761037
210.250,426.553,0.786081
210.300,438.547,0.928434
210.350,437.038,0.826925
210.400,436.886,0.946306
210.450,437.286,0.774485
210.500,438.385,0.665729
210.550,437.287,0.918573
210.600,440.438,0.215495
210.650,443.303,0.513182
210.700,439.731,0.935809
210.750,438.882,0.920172
210.800,437.023,0.673741
210.850,437.277,0.852773
210.900,441.055,0.642749
210.950,439.746,0.925678
211.000,441.431,0.523185
211.050,434.876,0.895113
211.100,436.912,0.440840
211.150,438.103,0.699819
211.200,435.805,0.578117
211.250,435.585,0.912570
211.300,436.842,0.457835
211.350,439.154,0.935748
211.400,439.573,0.776129
211.450,437.123,0.903033
211.500,448.868,0.871090
211.550,438.895,0.683490
211.600,438.028,0.888533
211.650,437.477,0.641759
211.700,430.958,0.950896
211.750,429.903,0.958774
211.800,437.915,0.900903
211.850,443.341,0.567936
211.900,437.596,0.427840
211.950,421.916,0.608332
212.000,437.393,0.453678
212.050,443.151,0.862060
212.100,443.722,0.456931
212.150,434.254,0.696710
212.200,436.615,0.568827
212.250,441.289,0.865554
212.300,431.592,0.552863
212.350,419.532,0.806061
212.400,436.834,0.800277
212.450,441.587,0.949626
212.500,440.017,0.772924
212.550,439.202,0.960999
212.600,436.359,0.883081
212.650,440.284,0.727870
212.700,436.484,0.473650
212.750,422.798,0.644479
212.800,431.745,0.657510
212.850,442.236,0.942617
212.900,443.020,0.863277
212.950,434.838,0.929339
213.000,434.388,0.933271
213.050,437.416,0.924903
213.100,445.434,0.887293
213.150,442.895,0.858064
213.200,441.332,0.924844
213.250,439.905,0.362897
213.300,443.963,0.640663
213.350,444.257,0.308030
213.400,455.022,0.871045
213.450,453.006,0.803915
213.500,442.352,0.542701
213.550,444.074,0.899141
213.600,443.362,0.682906
213.650,435.420,0.906160
213.700,440.826,0.768566
213.750,444.204,0.861900
213.800,455.748,0.685431
213.850,455.335,0.853138
213.900,443.794,0.793772
213.950,443.279,0.921191
214.000,445.296,0.698997
214.050,443.069,0.935740
214.100,441.614,0.883101
214.150,439.686,0.925458
214.200,438.181,0.693939
214.250,434.907,0.972572
214.300,435.294,0.919838
214.350,440.226,0.881261
